research,toefl,intern,greV,greQ,greA,gpa,major,univ,target_univ,admit
0,86.0,0.0,131.0,170.0,3.0,0.64,CS,3,University of Florida,0
0,110.0,0.0,155.0,170.0,5.0,0.7,CS,3,University of Florida,0
0,98.0,0.0,150.0,164.0,3.0,0.867,CS,2,University of Florida,0
0,102.0,0.0,136.0,170.0,2.5,0.62,EE,3,University of Florida,0
0,99.0,0.0,161.0,170.0,3.5,0.853,OE,3,University of Florida,0
0,86.0,0.0,146.0,170.0,3.0,0.74,CS,2,University of Florida,0
0,104.0,0.0,148.0,158.0,3.0,0.8099999999999999,CS,3,University of Florida,0
0,103.0,0.0,140.0,170.0,3.0,0.922,CS,2,University of Florida,0
0,103.0,0.0,153.0,170.0,4.0,0.652,OE,3,University of Florida,0
6,108.0,6.0,154.0,164.0,3.5,0.8300000000000001,OE,1,University of Florida,0
0,104.0,0.0,149.0,163.0,3.0,0.9400000000000001,OE,3,University of Florida,0
0,112.0,0.0,155.0,165.0,4.0,0.7114,CS,3,University of Florida,0
0,97.0,0.0,151.0,162.0,4.0,0.8039999999999999,OE,3,University of Florida,0
0,110.0,2.0,151.0,163.0,3.0,0.63,CS,3,University of Florida,0
0,99.0,0.0,147.0,163.0,3.0,0.62,CS,3,University of Florida,0
0,92.0,0.0,147.0,170.0,4.0,0.6729999999999999,EE,2,University of Florida,0
0,112.0,0.0,151.0,170.0,3.5,0.78,EE,3,University of Florida,0
0,90.0,0.0,151.0,163.0,3.0,0.7284999999999999,EE,3,University of Florida,0
0,112.0,0.0,156.0,165.0,4.5,0.71,CS,3,University of Florida,0
0,107.0,0.0,153.0,161.0,3.0,0.72,CS,3,University of Florida,0
0,106.0,6.0,155.0,158.0,4.5,0.73,CS,3,University of Florida,0
0,99.0,0.0,150.0,170.0,3.5,0.74,CS,3,University of Florida,0
0,115.0,0.0,156.0,170.0,5.0,0.8,CS,3,University of Florida,0
0,109.0,0.0,162.0,165.0,3.0,0.7110000000000001,EE,3,University of Florida,0
0,93.0,0.0,131.0,170.0,3.5,0.7,EE,3,University of Florida,0
0,86.0,0.0,147.0,169.0,3.5,0.804,CS,3,University of Florida,0
0,107.0,0.0,150.0,167.0,3.0,0.76,CS,5,University of Florida,0
0,102.0,0.0,136.0,170.0,3.0,0.65,CS,2,University of Florida,0
0,89.0,0.0,142.0,170.0,4.0,0.6779999999999999,EE,3,University of Florida,0
0,107.0,0.0,136.0,170.0,4.0,0.62,CS,3,University of Florida,0
0,92.0,0.0,147.0,158.0,3.0,0.8130000000000001,BA,3,University of Florida,0
0,106.0,0.0,159.0,163.0,4.0,0.72,EE,3,University of Florida,0
0,110.0,0.0,159.0,169.0,3.5,0.7030000000000001,EE,3,University of Florida,0
0,107.0,0.0,151.0,161.0,3.5,0.73,CS,3,University of Florida,0
0,113.0,0.0,152.0,167.0,3.5,0.8496,CS,3,University of Florida,0
0,101.0,0.0,152.0,163.0,3.5,0.77,CS,3,University of Florida,0
0,107.0,0.0,152.0,158.0,3.0,0.924,CS,1,University of Florida,0
0,106.0,0.0,161.0,164.0,4.0,0.8160000000000001,CS,3,University of Florida,0
0,100.0,0.0,160.0,170.0,3.0,0.81,EE,5,University of Florida,0
0,115.0,0.0,137.0,170.0,3.0,0.7454999999999999,EE,1,University of Florida,0
0,108.0,0.0,160.0,170.0,3.0,0.71,CS,3,University of Florida,0
0,105.0,0.0,155.0,170.0,4.0,0.828,CS,3,University of Florida,0
0,95.0,0.0,149.0,167.0,3.0,0.682,CS,2,University of Florida,0
0,90.0,0.0,142.0,168.0,3.0,0.8140000000000001,CS,2,University of Florida,0
0,103.0,0.0,152.0,163.0,3.0,0.769,EE,3,University of Florida,0
0,106.0,0.0,138.0,170.0,3.5,0.7859999999999999,CS,3,University of Florida,0
0,99.0,0.0,147.0,161.0,3.5,0.798,CS,3,University of Florida,0
0,108.0,0.0,152.0,158.0,3.5,0.6679999999999999,CS,4,University of Florida,0
0,111.0,0.0,133.0,170.0,5.0,0.7922,EE,2,University of Florida,0
0,105.0,6.0,158.0,164.0,4.0,0.764,CS,3,University of Florida,0
0,104.0,0.0,152.0,162.0,2.5,0.7759999999999999,CS,3,University of Florida,0
0,113.0,0.0,162.0,162.0,3.5,0.8320000000000001,CS,3,University of Florida,0
0,105.0,0.0,149.0,160.0,4.0,0.76,CS,1,University of Florida,0
0,93.0,0.0,147.0,164.0,3.5,0.67,CS,2,University of Florida,0
0,112.0,0.0,152.0,170.0,4.0,0.733,CS,3,University of Florida,0
0,92.0,0.0,148.0,162.0,2.5,0.6,CS,3,University of Florida,0
0,108.0,0.0,143.0,170.0,4.0,0.7567,CS,3,University of Florida,0
0,105.0,0.0,151.0,164.0,3.5,0.762,CS,3,University of Florida,0
0,98.0,0.0,159.0,170.0,3.5,0.77,CS,5,University of Florida,0
0,108.0,0.0,157.0,162.0,4.0,0.7933,CS,3,University of Florida,0
0,115.0,0.0,140.0,169.0,4.0,0.69,CS,1,University of Florida,0
0,108.0,0.0,149.0,170.0,4.0,0.81,CS,3,University of Florida,0
0,115.0,0.0,151.0,170.0,3.5,0.768,CS,3,University of Florida,0
0,7.0,8.0,150.0,165.0,3.5,0.79,CS,3,University of Florida,0
0,88.0,0.0,141.0,159.0,3.0,0.8800000000000001,CS,4,University of Florida,0
0,104.0,0.0,155.0,165.0,3.0,0.0812,CS,3,University of Florida,0
0,7.0,0.0,149.0,165.0,3.0,0.8300000000000001,CS,3,University of Florida,0
0,114.0,0.0,153.0,169.0,4.0,0.7068000000000001,CS,2,University of Florida,0
0,99.0,0.0,149.0,159.0,3.0,0.8869999999999999,OE,3,University of Florida,0
0,108.0,0.0,148.0,162.0,5.0,0.768,CS,3,University of Florida,0
0,109.0,0.0,150.0,170.0,3.0,0.93,CS,4,University of Florida,0
0,102.0,0.0,142.0,163.0,3.5,0.806,OE,5,University of Florida,0
0,103.0,0.0,149.0,157.0,3.0,0.58,CS,4,University of Florida,0
0,102.0,0.0,148.0,170.0,3.0,0.6920000000000001,CS,3,University of Florida,0
0,108.0,0.0,152.0,170.0,3.5,0.73,EE,3,University of Florida,0
0,116.0,0.0,152.0,170.0,4.5,0.77,CS,1,University of Florida,0
0,87.0,0.0,131.0,169.0,3.0,0.95,EE,3,University of Florida,0
0,106.0,0.0,153.0,162.0,3.5,0.69,CS,3,University of Florida,0
0,80.0,0.0,144.0,157.0,3.0,0.892,CS,1,University of Florida,0
0,95.0,0.0,148.0,153.0,3.0,0.76,EE,5,University of Florida,0
36,103.0,0.0,152.0,159.0,3.0,0.81,CS,3,University of Florida,0
0,91.0,0.0,144.0,160.0,3.0,0.8119999999999999,EE,3,University of Florida,0
0,101.0,0.0,149.0,162.0,3.5,0.7319,CS,5,University of Florida,0
0,102.0,0.0,143.0,170.0,3.5,0.68,CS,3,University of Florida,0
0,106.0,0.0,147.0,168.0,3.0,0.69,CS,3,University of Florida,0
0,102.0,0.0,148.0,170.0,2.5,0.71,CS,3,University of Florida,0
0,103.0,0.0,154.0,159.0,4.0,0.5758,CS,3,University of Florida,0
0,101.0,0.0,157.0,159.0,3.0,0.7322,CS,1,University of Florida,0
0,114.0,0.0,149.0,170.0,4.5,0.624,EE,2,University of Florida,0
0,102.0,0.0,153.0,158.0,3.0,0.6678000000000001,CS,4,University of Florida,0
0,108.0,0.0,161.0,158.0,3.0,0.795,CS,3,University of Florida,0
0,99.0,0.0,157.0,168.0,3.5,0.66,OE,3,University of Florida,0
0,106.0,0.0,150.0,165.0,4.0,0.9099999999999999,OE,5,University of Florida,0
0,104.0,0.0,164.0,161.0,3.0,0.73,CS,4,University of Florida,0
0,112.0,0.0,149.0,170.0,4.0,0.9189999999999999,CS,2,University of Florida,0
0,92.0,0.0,133.0,169.0,3.5,0.745,CS,3,University of Florida,0
0,115.0,0.0,156.0,168.0,5.0,0.866,CS,3,University of Florida,0
0,115.0,0.0,167.0,170.0,4.0,0.7,OE,5,University of Florida,0
0,112.0,0.0,163.0,170.0,4.0,0.8370000000000001,CS,2,University of Florida,0
0,100.0,0.0,136.0,170.0,3.5,0.76,CS,3,University of Florida,0
0,99.0,0.0,140.0,163.0,3.0,0.82,EE,5,University of Florida,0
0,94.0,2.0,149.0,157.0,3.5,0.79,OE,2,University of Florida,0
0,97.0,0.0,145.0,159.0,3.0,0.8550000000000001,CS,3,University of Florida,0
0,94.0,0.0,136.0,170.0,2.5,0.901,EE,3,University of Florida,0
0,107.0,0.0,162.0,169.0,3.5,0.81,CS,3,University of Florida,0
0,107.0,6.0,152.0,160.0,3.0,0.834,CS,5,University of Florida,0
0,105.0,0.0,140.0,168.0,3.0,0.62,OE,3,University of Florida,0
0,113.0,0.0,158.0,170.0,4.0,0.6154999999999999,CS,5,University of Florida,0
0,112.0,0.0,155.0,169.0,3.0,0.66,EE,5,University of Florida,0
0,86.0,0.0,145.0,156.0,2.5,0.76,EE,5,University of Florida,0
0,108.0,0.0,157.0,170.0,4.5,0.6,OE,3,University of Florida,0
0,107.0,8.0,151.0,158.0,4.0,0.852,CS,1,University of Florida,0
0,101.0,0.0,151.0,162.0,3.0,0.68,CS,3,University of Florida,0
0,101.0,0.0,150.0,163.0,3.0,0.72,CS,5,University of Florida,0
0,102.0,0.0,134.0,170.0,3.5,0.76,CS,3,University of Florida,0
0,101.0,0.0,153.0,163.0,3.5,0.7340000000000001,CS,3,University of Florida,0
0,113.0,0.0,160.0,168.0,4.0,0.7,CS,3,University of Florida,0
0,110.0,0.0,161.0,169.0,3.5,0.9099999999999999,CS,3,University of Florida,0
0,105.0,7.0,150.0,162.0,3.0,0.817,CS,4,University of Florida,0
0,113.0,0.0,159.0,170.0,4.0,0.775,CS,3,University of Florida,0
0,111.0,0.0,150.0,170.0,4.0,0.61,CS,3,University of Florida,0
0,103.0,2.0,152.0,160.0,4.0,0.62,OE,3,University of Florida,0
0,102.0,0.0,150.0,170.0,4.0,0.73,CS,5,University of Florida,0
0,112.0,0.0,151.0,162.0,3.5,0.08929999999999999,CS,3,University of Florida,0
0,97.0,0.0,155.0,170.0,3.5,0.706,EE,3,University of Florida,0
0,114.0,0.0,151.0,170.0,4.5,0.723,CS,5,University of Florida,0
0,104.0,0.0,148.0,168.0,4.0,0.795,EE,3,University of Florida,0
0,107.0,0.0,147.0,159.0,2.5,0.6,CS,2,University of Florida,0
0,108.0,0.0,152.0,170.0,3.5,0.71,EE,3,University of Florida,0
0,107.0,0.0,155.0,161.0,4.0,0.77,OE,5,University of Florida,0
0,102.0,0.0,153.0,160.0,4.0,0.75,EE,3,University of Florida,0
0,95.0,0.0,144.0,158.0,3.5,0.71,CS,3,University of Florida,0
0,109.0,0.0,158.0,169.0,3.0,0.85,CS,3,University of Florida,0
0,115.0,3.0,156.0,164.0,3.5,0.7846,CS,5,University of Florida,0
0,110.0,0.0,154.0,163.0,3.5,0.74,OE,3,University of Florida,0
0,99.0,0.0,150.0,162.0,3.0,0.89,CS,5,University of Florida,0
0,105.0,0.0,152.0,155.0,3.0,0.7340000000000001,CS,5,University of Florida,0
0,106.0,0.0,146.0,170.0,2.5,0.6679999999999999,EE,3,University of Florida,0
0,107.0,0.0,153.0,170.0,4.0,0.7,CS,4,University of Florida,0
0,108.0,0.0,152.0,166.0,4.0,0.7709999999999999,EE,5,University of Florida,0
0,106.0,0.0,162.0,170.0,4.0,0.71,CS,3,University of Florida,0
0,106.0,0.0,151.0,162.0,3.5,0.6025,CS,3,University of Florida,0
0,101.0,0.0,148.0,163.0,4.0,0.53,BA,3,University of Florida,0
0,96.0,0.0,144.0,159.0,3.0,0.746,OE,2,University of Florida,0
0,116.0,0.0,163.0,170.0,5.5,0.66,CS,3,University of Florida,0
0,110.0,0.0,161.0,170.0,3.5,0.8240000000000001,CS,3,University of Florida,0
0,97.0,0.0,143.0,170.0,4.0,0.74,CS,3,University of Florida,0
0,95.0,0.0,136.0,170.0,3.0,0.804,CS,3,University of Florida,0
0,109.0,0.0,150.0,164.0,3.5,0.74,CS,3,University of Florida,0
0,85.0,0.0,160.0,170.0,3.0,0.78,CS,3,University of Florida,0
0,119.0,0.0,158.0,161.0,4.0,0.6,CS,3,University of Florida,0
0,104.0,0.0,139.0,170.0,4.0,0.74,OE,3,University of Florida,0
0,104.0,0.0,147.0,155.0,4.0,0.8425,CS,3,University of Florida,0
0,94.0,0.0,150.0,165.0,4.0,0.777,CS,2,University of Florida,0
0,97.0,0.0,148.0,159.0,3.0,0.71,OE,3,University of Florida,0
0,91.0,0.0,147.0,170.0,3.0,0.61,CS,3,University of Florida,0
0,103.0,0.0,153.0,157.0,3.5,0.8220000000000001,CS,2,University of Florida,0
0,102.0,0.0,157.0,167.0,3.5,0.8,OE,5,University of Florida,0
0,99.0,0.0,149.0,158.0,3.0,0.65,EE,5,University of Florida,0
0,100.0,0.0,149.0,164.0,3.5,0.86,CS,5,University of Florida,0
0,96.0,0.0,154.0,168.0,3.0,0.724,CS,5,University of Florida,0
0,104.0,0.0,141.0,169.0,3.0,0.83,EE,5,University of Florida,0
0,113.0,0.0,154.0,170.0,4.0,0.75,CS,3,University of Florida,0
0,108.0,6.0,153.0,161.0,3.5,0.71,CS,4,University of Florida,0
0,92.0,0.0,150.0,159.0,3.0,0.62,SS,5,University of Florida,0
0,97.0,0.0,152.0,161.0,3.5,0.64,CS,3,University of Florida,0
0,106.0,0.0,149.0,163.0,4.0,0.827,CS,3,University of Florida,0
0,91.0,0.0,139.0,170.0,3.0,0.7140000000000001,EE,2,University of Florida,0
0,109.0,0.0,159.0,165.0,4.0,0.728,CS,3,University of Florida,0
0,101.0,0.0,150.0,158.0,4.0,0.695,EE,3,University of Florida,0
0,102.0,0.0,150.0,162.0,4.0,0.8058,EE,3,University of Florida,0
0,106.0,0.0,147.0,169.0,4.0,0.74,CS,3,University of Florida,0
0,102.0,0.0,151.0,162.0,4.0,0.6945,CS,3,University of Florida,0
0,105.0,0.0,141.0,168.0,3.0,0.84,EE,5,University of Florida,0
0,108.0,0.0,152.0,168.0,4.0,0.76,CS,3,University of Florida,0
0,90.0,0.0,149.0,158.0,2.0,0.6345000000000001,EE,3,University of Florida,0
0,113.0,0.0,156.0,170.0,4.0,0.9099999999999999,CS,3,University of Florida,0
0,101.0,0.0,150.0,157.0,3.5,0.9199999999999999,EE,3,University of Florida,0
0,91.0,0.0,154.0,160.0,2.5,0.792,CS,2,University of Florida,0
0,110.0,0.0,142.0,169.0,4.0,0.665,CS,3,University of Florida,0
0,102.0,0.0,136.0,170.0,3.0,0.852,EE,3,University of Florida,0
0,102.0,0.0,152.0,170.0,3.0,0.74,CS,3,University of Florida,0
0,107.0,0.0,141.0,168.0,3.5,0.71,CS,3,University of Florida,0
0,91.0,0.0,143.0,170.0,3.0,0.741,OE,2,University of Florida,0
0,98.0,0.0,147.0,164.0,3.0,0.883,CS,5,University of Florida,0
0,111.0,0.0,157.0,170.0,3.5,0.8720000000000001,SD,3,University of Florida,0
0,102.0,0.0,143.0,157.0,3.5,0.874,EE,3,University of Florida,0
0,108.0,0.0,151.0,162.0,4.5,0.726,CS,3,University of Florida,0
0,93.0,0.0,148.0,163.0,3.5,0.8320000000000001,CS,5,University of Florida,0
0,101.0,0.0,153.0,169.0,3.0,0.748,CS,3,University of Florida,0
0,87.0,0.0,127.0,170.0,2.5,0.74,OE,3,University of Florida,0
0,102.0,0.0,149.0,158.0,3.5,0.61,EE,5,University of Florida,0
0,112.0,0.0,157.0,163.0,4.0,0.71,OE,3,University of Florida,0
0,113.0,0.0,155.0,170.0,3.5,0.737,EE,3,University of Florida,0
0,108.0,0.0,143.0,169.0,3.5,0.74,CS,3,University of Florida,0
2,99.0,0.0,152.0,156.0,3.0,0.8400000000000001,CS,4,University of Florida,0
0,104.0,0.0,152.0,161.0,3.5,0.75,CS,3,University of Florida,0
0,107.0,0.0,154.0,165.0,3.5,0.65,EE,3,University of Florida,0
0,101.0,0.0,150.0,170.0,3.0,0.7656999999999999,EE,2,University of Florida,0
0,109.0,0.0,155.0,170.0,3.5,0.79,CS,2,University of Florida,0
0,117.0,5.0,151.0,167.0,4.0,0.72,CS,4,University of Florida,0
0,97.0,0.0,153.0,170.0,3.0,0.671,CS,3,University of Florida,0
0,111.0,0.0,152.0,158.0,3.5,0.9004000000000001,EE,5,University of Florida,0
0,115.0,0.0,157.0,161.0,3.5,0.8400000000000001,OE,5,University of Florida,0
0,104.0,0.0,156.0,170.0,3.0,0.877,EE,3,University of Florida,0
0,101.0,3.0,153.0,163.0,3.0,0.7559999999999999,CS,3,University of Florida,0
0,116.0,0.0,157.0,166.0,4.5,0.64,CS,1,University of Florida,0
0,101.0,0.0,147.0,164.0,3.5,0.82,CS,4,University of Florida,0
0,95.0,0.0,153.0,166.0,3.5,0.65,CS,3,University of Florida,0
0,104.0,0.0,139.0,162.0,3.0,0.75,CS,4,University of Florida,0
0,92.0,0.0,143.0,162.0,3.0,0.7175,CS,5,University of Florida,0
0,116.0,0.0,154.0,162.0,3.5,0.9470000000000001,CS,5,University of Florida,0
0,105.0,0.0,154.0,162.0,4.0,0.873,CS,2,University of Florida,0
0,102.0,0.0,148.0,165.0,3.5,0.617,CS,3,University of Florida,0
0,94.0,0.0,151.0,170.0,3.5,0.7343000000000001,EE,5,University of Florida,0
0,91.0,0.0,146.0,159.0,3.0,0.63,CS,3,University of Florida,0
0,102.0,0.0,153.0,169.0,3.5,0.67,CS,3,University of Florida,0
0,102.0,0.0,152.0,160.0,3.0,0.735,OE,3,University of Florida,0
0,108.0,0.0,155.0,157.0,3.5,0.8400000000000001,EE,3,University of Florida,0
0,99.0,0.0,141.0,159.0,3.0,0.67,CS,3,University of Florida,0
0,102.0,0.0,142.0,170.0,3.5,0.861,CS,3,University of Florida,0
0,96.0,0.0,143.0,167.0,3.0,0.78,CS,3,University of Florida,0
0,102.0,0.0,153.0,169.0,3.0,0.662,CS,3,University of Florida,0
0,93.0,0.0,149.0,164.0,3.0,0.7473000000000001,CS,5,University of Florida,0
0,98.0,0.0,146.0,158.0,3.0,0.71,OE,3,University of Florida,0
0,102.0,0.0,160.0,170.0,4.5,0.81,CS,3,University of Florida,0
0,104.0,0.0,167.0,170.0,3.5,0.81,CS,5,University of Florida,0
0,103.0,0.0,148.0,161.0,4.0,0.7969999999999999,CS,3,University of Florida,0
0,112.0,0.0,152.0,170.0,4.5,0.81,CS,2,University of Florida,0
0,108.0,6.0,149.0,166.0,3.5,0.8042,CS,3,University of Florida,0
0,95.0,0.0,149.0,168.0,3.5,0.72,CS,3,University of Florida,0
0,103.0,0.0,148.0,158.0,4.5,0.65,OE,3,University of Florida,0
0,110.0,0.0,154.0,157.0,3.5,0.8,CS,2,University of Florida,0
0,106.0,0.0,159.0,170.0,3.5,0.7,CS,3,University of Florida,0
0,90.0,0.0,150.0,160.0,3.0,0.79,CS,1,University of Florida,0
0,97.0,0.0,148.0,170.0,3.5,0.63,EE,3,University of Florida,0
0,105.0,0.0,156.0,170.0,3.0,0.7,CS,3,University of Florida,0
0,102.0,0.0,148.0,170.0,3.0,0.67,BA,5,University of Florida,0
0,109.0,0.0,149.0,165.0,3.5,0.58,OE,5,University of Florida,0
0,92.0,0.0,150.0,170.0,3.0,0.65,EE,3,University of Florida,0
0,93.0,0.0,157.0,168.0,3.0,0.72,,3,University of Florida,0
0,111.0,0.0,154.0,159.0,4.0,0.7,OE,3,University of Florida,0
0,110.0,0.0,152.0,166.0,4.0,0.67,EE,3,University of Florida,0
0,88.0,0.0,150.0,170.0,3.0,0.8,EE,5,University of Florida,0
0,99.0,0.0,142.0,161.0,3.0,0.5847,EE,5,University of Florida,0
0,105.0,0.0,151.0,168.0,3.5,0.738,CS,1,University of Florida,0
0,104.0,0.0,156.0,170.0,3.0,0.845,CS,3,University of Florida,0
0,106.0,0.0,156.0,166.0,4.0,0.756,EE,3,University of Florida,0
0,108.0,0.0,147.0,170.0,3.5,0.783,CS,3,University of Florida,0
0,103.0,2.0,153.0,162.0,3.5,0.8140000000000001,CS,1,University of Florida,0
0,108.0,0.0,152.0,164.0,3.5,0.72,CS,3,University of Florida,0
0,110.0,0.0,155.0,164.0,3.5,0.752,EE,5,University of Florida,0
0,101.0,0.0,147.0,158.0,3.0,0.8157,EE,2,University of Florida,0
0,97.0,0.0,147.0,170.0,3.0,0.8,CS,2,University of Florida,0
0,104.0,0.0,148.0,161.0,3.0,0.81,EE,2,University of Florida,0
0,113.0,0.0,150.0,158.0,3.5,0.81,CS,3,University of Florida,0
0,105.0,0.0,149.0,159.0,3.0,0.7893000000000001,EE,1,University of Florida,0
0,100.0,0.0,148.0,163.0,3.0,0.893,CS,2,University of Florida,0
0,112.0,0.0,142.0,170.0,3.0,0.68,CS,3,University of Florida,0
0,98.0,0.0,150.0,160.0,3.5,0.67,OE,3,University of Florida,0
0,101.0,0.0,154.0,170.0,4.0,0.774,CS,3,University of Florida,0
0,102.0,0.0,159.0,170.0,3.0,0.73,EE,3,University of Florida,0
0,102.0,0.0,148.0,170.0,4.5,0.757,CS,3,University of Florida,0
0,91.0,0.0,150.0,154.0,3.0,0.73,EE,3,University of Florida,0
0,104.0,0.0,154.0,164.0,3.5,0.72,CS,5,University of Florida,0
0,106.0,0.0,149.0,161.0,3.5,0.76,CS,2,University of Florida,0
0,91.0,0.0,149.0,162.0,3.5,0.72,CS,2,University of Florida,0
0,105.0,3.0,150.0,165.0,3.5,0.8119999999999999,CS,2,University of Florida,0
0,112.0,0.0,163.0,170.0,4.5,0.81,CS,3,University of Florida,0
0,101.0,0.0,148.0,170.0,4.0,0.8230000000000001,CS,3,University of Florida,0
0,105.0,0.0,163.0,169.0,2.5,0.6325,CS,4,University of Florida,0
0,116.0,0.0,153.0,170.0,4.5,0.74,EE,2,University of Florida,0
0,96.0,0.0,146.0,170.0,3.0,0.72,CS,2,University of Florida,0
0,113.0,0.0,151.0,170.0,3.5,0.76,CS,3,University of Florida,0
0,108.0,0.0,137.0,168.0,4.0,0.752,CS,5,University of Florida,0
2,103.0,5.0,155.0,162.0,3.5,0.8539999999999999,CS,3,University of Florida,0
0,89.0,0.0,147.0,161.0,2.5,0.68,CS,3,University of Florida,0
0,96.0,0.0,157.0,170.0,3.0,0.66,CS,3,University of Florida,0
0,116.0,0.0,148.0,169.0,3.5,0.599,CS,3,University of Florida,0
0,111.0,0.0,148.0,161.0,3.5,0.74,EE,3,University of Florida,0
0,107.0,0.0,153.0,158.0,3.5,0.742,CS,4,University of Florida,0
0,110.0,1.0,158.0,165.0,4.0,0.6496,CS,3,University of Florida,0
0,100.0,0.0,149.0,156.0,3.5,0.794,EE,5,University of Florida,0
0,104.0,0.0,157.0,161.0,3.5,0.7328,CS,3,University of Florida,0
0,107.0,0.0,154.0,160.0,3.0,0.8161,CS,4,University of Florida,0
0,98.0,0.0,146.0,157.0,4.0,0.65,EE,3,University of Florida,0
0,101.0,0.0,151.0,163.0,3.5,0.82,CS,2,University of Florida,0
0,107.0,0.0,152.0,161.0,4.0,0.795,OE,5,University of Florida,0
0,90.0,0.0,150.0,159.0,3.5,0.67,CS,3,University of Florida,0
0,94.0,6.0,156.0,161.0,3.0,0.8320000000000001,CS,2,University of Florida,0
0,95.0,0.0,145.0,158.0,3.5,0.8454999999999999,EE,3,University of Florida,0
0,103.0,0.0,149.0,166.0,3.5,0.064,CS,3,University of Florida,0
0,108.0,0.0,153.0,160.0,4.0,0.7,CS,3,University of Florida,0
0,100.0,0.0,156.0,165.0,3.5,0.74,CS,1,University of Florida,0
0,90.0,0.0,152.0,170.0,3.5,0.68,CS,5,University of Florida,0
0,102.0,0.0,153.0,156.0,3.0,0.808,CS,3,University of Florida,0
0,104.0,0.0,148.0,170.0,3.0,0.9119999999999999,CS,3,University of Florida,0
0,104.0,0.0,158.0,168.0,3.0,0.8550000000000001,CS,3,University of Florida,0
0,101.0,0.0,153.0,170.0,3.5,0.8009999999999999,CS,3,University of Florida,0
0,96.0,0.0,151.0,159.0,4.0,0.845,CS,2,University of Florida,0
0,107.0,0.0,148.0,170.0,4.0,0.7726999999999999,CS,3,University of Florida,0
0,96.0,0.0,143.0,168.0,3.0,0.725,CS,3,University of Florida,0
0,103.0,0.0,147.0,170.0,3.5,0.7809999999999999,EE,3,University of Florida,0
0,111.0,0.0,161.0,157.0,4.0,0.84,CS,3,University of Florida,0
0,92.0,0.0,145.0,164.0,2.5,0.82,CS,5,University of Florida,0
0,90.0,0.0,151.0,168.0,3.0,0.89,EE,3,University of Florida,0
0,100.0,0.0,148.0,165.0,3.0,0.82,EE,3,University of Florida,0
36,98.0,3.0,141.0,167.0,3.0,0.85,CS,3,University of Florida,0
0,100.0,0.0,154.0,157.0,3.0,0.7561,CS,3,University of Florida,0
0,102.0,0.0,156.0,169.0,3.5,0.7,CS,3,University of Florida,0
0,112.0,0.0,155.0,164.0,4.0,0.858,CS,3,University of Florida,0
0,95.0,0.0,149.0,166.0,3.0,0.8,EE,2,University of Florida,0
0,115.0,0.0,163.0,162.0,4.5,0.713,CS,3,University of Florida,0
0,101.0,0.0,160.0,170.0,3.0,0.662,CS,3,University of Florida,0
0,98.0,0.0,153.0,169.0,3.0,0.805,CS,3,University of Florida,0
0,97.0,0.0,151.0,170.0,3.0,0.6592,CS,4,University of Florida,0
0,103.0,0.0,153.0,158.0,4.0,0.7,CS,3,University of Florida,0
0,109.0,0.0,141.0,170.0,4.0,0.8220000000000001,CS,3,University of Florida,0
0,95.0,0.0,148.0,170.0,3.0,0.6887000000000001,EE,3,University of Florida,0
0,110.0,0.0,151.0,170.0,3.0,0.74,CS,3,University of Florida,0
2,113.0,2.0,159.0,162.0,4.5,0.7809999999999999,CS,4,University of Florida,0
0,102.0,0.0,152.0,170.0,4.0,0.64,OE,3,University of Florida,0
0,101.0,0.0,150.0,165.0,3.0,0.75,CS,5,University of Florida,0
0,112.0,0.0,159.0,168.0,4.0,0.86,CS,5,University of Florida,0
0,110.0,0.0,148.0,169.0,2.5,0.8,EE,2,University of Florida,0
0,103.0,0.0,159.0,164.0,3.5,0.77,CS,3,University of Florida,0
0,88.0,0.0,154.0,162.0,3.0,0.7809999999999999,CS,3,University of Florida,0
0,100.0,0.0,154.0,160.0,3.0,0.75,CS,3,University of Florida,0
0,110.0,0.0,156.0,167.0,4.0,0.67,CS,3,University of Florida,0
0,103.0,0.0,147.0,170.0,2.5,0.745,OE,3,University of Florida,0
0,95.0,0.0,147.0,158.0,3.0,0.7672,CS,2,University of Florida,0
0,109.0,2.0,152.0,163.0,4.5,0.8,CS,3,University of Florida,0
0,104.0,0.0,152.0,170.0,3.0,0.826,CS,2,University of Florida,0
0,104.0,3.0,157.0,160.0,4.0,0.81,CS,3,University of Florida,0
0,91.0,0.0,150.0,163.0,3.0,0.64,OE,3,University of Florida,0
0,103.0,0.0,150.0,166.0,3.5,0.586,OE,3,University of Florida,0
